# # np.logspace(-2, 2., num = num_time_points)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98245e-05,6.9828e-05,6.98232e-05,6.98262e-05,6.98246e-05,6.98251e-05,6.98202e-05,6.98224e-05,6.98261e-05,6.9826e-05,6.98241e-05,6.98225e-05,6.98243e-05,6.98215e-05,6.98246e-05,6.98293e-05,6.98302e-05,6.98247e-05,6.98298e-05,6.98285e-05,6.98288e-05,6.9828e-05,6.98241e-05,6.98246e-05,6.98265e-05,6.98197e-05,6.98258e-05,6.98273e-05,6.98282e-05,6.98277e-05,6.98265e-05,6.98282e-05,6.98243e-05,6.98288e-05,6.98302e-05,6.98271e-05,6.9828e-05,6.9822e-05,6.98241e-05,6.98259e-05,6.98217e-05,6.98295e-05,6.98273e-05,6.98253e-05,6.98257e-05,6.98288e-05,6.98304e-05,6.98239e-05,6.98262e-05,6.98258e-05,6.98245e-05,6.98198e-05,6.98286e-05,6.98276e-05,6.98298e-05,6.98262e-05,6.98288e-05,6.98258e-05,6.98278e-05,6.98259e-05,6.98232e-05,6.98287e-05,6.98246e-05,6.98262e-05,6.98239e-05,6.98237e-05,6.98288e-05,6.98318e-05,6.98257e-05,6.98238e-05,6.9826e-05,6.98274e-05,6.9828e-05,6.98223e-05,6.98281e-05,6.98248e-05,6.98275e-05,6.98276e-05,6.98276e-05,6.98244e-05,6.98252e-05,6.98288e-05,6.98264e-05,6.98269e-05,6.98254e-05,6.98252e-05,6.9831e-05,6.98243e-05,6.9827e-05,6.98223e-05,6.98248e-05,6.98274e-05,6.98272e-05,6.98256e-05,6.98288e-05,6.98258e-05,6.98228e-05,6.98253e-05,6.98263e-05,6.98262e-05,6.98259e-05,6.98274e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98236e-05,6.98188e-05,6.98218e-05,6.98202e-05,6.98207e-05,6.98158e-05,6.9818e-05,6.98217e-05,6.98216e-05,6.98197e-05,6.98181e-05,6.98199e-05,6.98171e-05,6.98202e-05,6.98249e-05,6.98259e-05,6.98203e-05,6.98254e-05,6.98241e-05,6.98244e-05,6.98236e-05,6.98197e-05,6.98202e-05,6.98221e-05,6.98153e-05,6.98214e-05,6.98229e-05,6.98238e-05,6.98233e-05,6.98221e-05,6.98238e-05,6.98199e-05,6.98244e-05,6.98258e-05,6.98227e-05,6.98236e-05,6.98176e-05,6.98197e-05,6.98215e-05,6.98173e-05,6.98251e-05,6.98229e-05,6.98209e-05,6.98213e-05,6.98244e-05,6.9826e-05,6.98195e-05,6.98218e-05,6.98214e-05,6.98201e-05,6.98154e-05,6.98242e-05,6.98232e-05,6.98254e-05,6.98218e-05,6.98244e-05,6.98214e-05,6.98234e-05,6.98215e-05,6.98188e-05,6.98243e-05,6.98202e-05,6.98218e-05,6.98195e-05,6.98193e-05,6.98244e-05,6.98274e-05,6.98213e-05,6.98194e-05,6.98216e-05,6.9823e-05,6.98236e-05,6.98179e-05,6.98237e-05,6.98204e-05,6.98231e-05,6.98232e-05,6.98232e-05,6.982e-05,6.98208e-05,6.98244e-05,6.9822e-05,6.98225e-05,6.9821e-05,6.98208e-05,6.98266e-05,6.98199e-05,6.98226e-05,6.98179e-05,6.98204e-05,6.9823e-05,6.98228e-05,6.98212e-05,6.98244e-05,6.98214e-05,6.98184e-05,6.98209e-05,6.98219e-05,6.98218e-05,6.98215e-05,6.9823e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98222e-05,6.98252e-05,6.98236e-05,6.98241e-05,6.98192e-05,6.98214e-05,6.98252e-05,6.9825e-05,6.98232e-05,6.98216e-05,6.98233e-05,6.98205e-05,6.98236e-05,6.98284e-05,6.98293e-05,6.98237e-05,6.98288e-05,6.98276e-05,6.98278e-05,6.9827e-05,6.98231e-05,6.98236e-05,6.98255e-05,6.98187e-05,6.98248e-05,6.98263e-05,6.98272e-05,6.98268e-05,6.98256e-05,6.98272e-05,6.98233e-05,6.98278e-05,6.98293e-05,6.98261e-05,6.9827e-05,6.98211e-05,6.98231e-05,6.98249e-05,6.98207e-05,6.98286e-05,6.98263e-05,6.98243e-05,6.98247e-05,6.98279e-05,6.98295e-05,6.98229e-05,6.98252e-05,6.98248e-05,6.98235e-05,6.98188e-05,6.98276e-05,6.98266e-05,6.98288e-05,6.98252e-05,6.98278e-05,6.98248e-05,6.98268e-05,6.98249e-05,6.98222e-05,6.98277e-05,6.98236e-05,6.98252e-05,6.98229e-05,6.98227e-05,6.98278e-05,6.98308e-05,6.98248e-05,6.98229e-05,6.98251e-05,6.98265e-05,6.9827e-05,6.98213e-05,6.98271e-05,6.98238e-05,6.98265e-05,6.98267e-05,6.98266e-05,6.98234e-05,6.98242e-05,6.98278e-05,6.98255e-05,6.98259e-05,6.98244e-05,6.98242e-05,6.983e-05,6.98233e-05,6.98261e-05,6.98213e-05,6.98239e-05,6.98264e-05,6.98263e-05,6.98246e-05,6.98278e-05,6.98249e-05,6.98218e-05,6.98243e-05,6.98254e-05,6.98253e-05,6.98249e-05,6.98264e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98204e-05,6.98188e-05,6.98193e-05,6.98144e-05,6.98166e-05,6.98204e-05,6.98202e-05,6.98184e-05,6.98167e-05,6.98185e-05,6.98157e-05,6.98188e-05,6.98236e-05,6.98245e-05,6.98189e-05,6.9824e-05,6.98228e-05,6.9823e-05,6.98222e-05,6.98183e-05,6.98188e-05,6.98207e-05,6.98139e-05,6.982e-05,6.98215e-05,6.98224e-05,6.9822e-05,6.98208e-05,6.98224e-05,6.98185e-05,6.9823e-05,6.98244e-05,6.98213e-05,6.98222e-05,6.98162e-05,6.98183e-05,6.98201e-05,6.98159e-05,6.98238e-05,6.98215e-05,6.98195e-05,6.98199e-05,6.98231e-05,6.98247e-05,6.98181e-05,6.98204e-05,6.982e-05,6.98187e-05,6.9814e-05,6.98228e-05,6.98218e-05,6.9824e-05,6.98204e-05,6.9823e-05,6.982e-05,6.9822e-05,6.98201e-05,6.98174e-05,6.98229e-05,6.98188e-05,6.98204e-05,6.98181e-05,6.98179e-05,6.9823e-05,6.9826e-05,6.982e-05,6.98181e-05,6.98203e-05,6.98217e-05,6.98222e-05,6.98165e-05,6.98223e-05,6.9819e-05,6.98217e-05,6.98219e-05,6.98218e-05,6.98186e-05,6.98194e-05,6.9823e-05,6.98207e-05,6.98211e-05,6.98196e-05,6.98194e-05,6.98252e-05,6.98185e-05,6.98213e-05,6.98165e-05,6.98191e-05,6.98216e-05,6.98215e-05,6.98198e-05,6.9823e-05,6.98201e-05,6.9817e-05,6.98195e-05,6.98206e-05,6.98205e-05,6.98201e-05,6.98216e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98219e-05,6.98224e-05,6.98175e-05,6.98196e-05,6.98234e-05,6.98233e-05,6.98214e-05,6.98198e-05,6.98216e-05,6.98188e-05,6.98219e-05,6.98266e-05,6.98275e-05,6.9822e-05,6.98271e-05,6.98258e-05,6.98261e-05,6.98253e-05,6.98213e-05,6.98219e-05,6.98238e-05,6.9817e-05,6.98231e-05,6.98245e-05,6.98254e-05,6.9825e-05,6.98238e-05,6.98255e-05,6.98216e-05,6.98261e-05,6.98275e-05,6.98244e-05,6.98253e-05,6.98193e-05,6.98213e-05,6.98232e-05,6.9819e-05,6.98268e-05,6.98246e-05,6.98226e-05,6.98229e-05,6.98261e-05,6.98277e-05,6.98211e-05,6.98234e-05,6.98231e-05,6.98218e-05,6.98171e-05,6.98259e-05,6.98248e-05,6.9827e-05,6.98235e-05,6.9826e-05,6.9823e-05,6.98251e-05,6.98232e-05,6.98205e-05,6.9826e-05,6.98218e-05,6.98235e-05,6.98212e-05,6.9821e-05,6.9826e-05,6.98291e-05,6.9823e-05,6.98211e-05,6.98233e-05,6.98247e-05,6.98253e-05,6.98195e-05,6.98254e-05,6.98221e-05,6.98248e-05,6.98249e-05,6.98249e-05,6.98216e-05,6.98225e-05,6.98261e-05,6.98237e-05,6.98242e-05,6.98227e-05,6.98225e-05,6.98283e-05,6.98216e-05,6.98243e-05,6.98195e-05,6.98221e-05,6.98246e-05,6.98245e-05,6.98229e-05,6.98261e-05,6.98231e-05,6.98201e-05,6.98226e-05,6.98236e-05,6.98235e-05,6.98231e-05,6.98247e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98207e-05,6.98159e-05,6.9818e-05,6.98218e-05,6.98217e-05,6.98198e-05,6.98182e-05,6.98199e-05,6.98172e-05,6.98203e-05,6.9825e-05,6.98259e-05,6.98204e-05,6.98254e-05,6.98242e-05,6.98244e-05,6.98237e-05,6.98197e-05,6.98203e-05,6.98221e-05,6.98154e-05,6.98215e-05,6.98229e-05,6.98238e-05,6.98234e-05,6.98222e-05,6.98239e-05,6.982e-05,6.98245e-05,6.98259e-05,6.98228e-05,6.98236e-05,6.98177e-05,6.98197e-05,6.98215e-05,6.98174e-05,6.98252e-05,6.9823e-05,6.9821e-05,6.98213e-05,6.98245e-05,6.98261e-05,6.98195e-05,6.98218e-05,6.98214e-05,6.98201e-05,6.98154e-05,6.98242e-05,6.98232e-05,6.98254e-05,6.98219e-05,6.98244e-05,6.98214e-05,6.98235e-05,6.98216e-05,6.98188e-05,6.98243e-05,6.98202e-05,6.98218e-05,6.98196e-05,6.98193e-05,6.98244e-05,6.98275e-05,6.98214e-05,6.98195e-05,6.98217e-05,6.98231e-05,6.98237e-05,6.98179e-05,6.98237e-05,6.98205e-05,6.98231e-05,6.98233e-05,6.98233e-05,6.982e-05,6.98209e-05,6.98244e-05,6.98221e-05,6.98225e-05,6.98211e-05,6.98208e-05,6.98267e-05,6.982e-05,6.98227e-05,6.98179e-05,6.98205e-05,6.9823e-05,6.98229e-05,6.98212e-05,6.98244e-05,6.98215e-05,6.98184e-05,6.98209e-05,6.9822e-05,6.98219e-05,6.98215e-05,6.98231e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98164e-05,6.98185e-05,6.98223e-05,6.98222e-05,6.98203e-05,6.98187e-05,6.98204e-05,6.98176e-05,6.98207e-05,6.98255e-05,6.98264e-05,6.98209e-05,6.98259e-05,6.98247e-05,6.98249e-05,6.98241e-05,6.98202e-05,6.98208e-05,6.98226e-05,6.98159e-05,6.9822e-05,6.98234e-05,6.98243e-05,6.98239e-05,6.98227e-05,6.98243e-05,6.98205e-05,6.98249e-05,6.98264e-05,6.98232e-05,6.98241e-05,6.98182e-05,6.98202e-05,6.9822e-05,6.98178e-05,6.98257e-05,6.98235e-05,6.98214e-05,6.98218e-05,6.9825e-05,6.98266e-05,6.982e-05,6.98223e-05,6.98219e-05,6.98206e-05,6.98159e-05,6.98247e-05,6.98237e-05,6.98259e-05,6.98224e-05,6.98249e-05,6.98219e-05,6.9824e-05,6.98221e-05,6.98193e-05,6.98248e-05,6.98207e-05,6.98223e-05,6.982e-05,6.98198e-05,6.98249e-05,6.98279e-05,6.98219e-05,6.982e-05,6.98222e-05,6.98236e-05,6.98242e-05,6.98184e-05,6.98242e-05,6.9821e-05,6.98236e-05,6.98238e-05,6.98238e-05,6.98205e-05,6.98213e-05,6.98249e-05,6.98226e-05,6.9823e-05,6.98215e-05,6.98213e-05,6.98272e-05,6.98204e-05,6.98232e-05,6.98184e-05,6.9821e-05,6.98235e-05,6.98234e-05,6.98217e-05,6.98249e-05,6.9822e-05,6.98189e-05,6.98214e-05,6.98225e-05,6.98224e-05,6.9822e-05,6.98236e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98136e-05,6.98174e-05,6.98173e-05,6.98154e-05,6.98138e-05,6.98156e-05,6.98128e-05,6.98159e-05,6.98206e-05,6.98215e-05,6.9816e-05,6.98211e-05,6.98198e-05,6.98201e-05,6.98193e-05,6.98154e-05,6.98159e-05,6.98178e-05,6.9811e-05,6.98171e-05,6.98186e-05,6.98195e-05,6.9819e-05,6.98178e-05,6.98195e-05,6.98156e-05,6.98201e-05,6.98215e-05,6.98184e-05,6.98193e-05,6.98133e-05,6.98153e-05,6.98172e-05,6.9813e-05,6.98208e-05,6.98186e-05,6.98166e-05,6.98169e-05,6.98201e-05,6.98217e-05,6.98152e-05,6.98174e-05,6.98171e-05,6.98158e-05,6.98111e-05,6.98199e-05,6.98188e-05,6.9821e-05,6.98175e-05,6.982e-05,6.9817e-05,6.98191e-05,6.98172e-05,6.98145e-05,6.982e-05,6.98158e-05,6.98175e-05,6.98152e-05,6.9815e-05,6.982e-05,6.98231e-05,6.9817e-05,6.98151e-05,6.98173e-05,6.98187e-05,6.98193e-05,6.98135e-05,6.98194e-05,6.98161e-05,6.98188e-05,6.98189e-05,6.98189e-05,6.98156e-05,6.98165e-05,6.98201e-05,6.98177e-05,6.98182e-05,6.98167e-05,6.98165e-05,6.98223e-05,6.98156e-05,6.98183e-05,6.98135e-05,6.98161e-05,6.98187e-05,6.98185e-05,6.98169e-05,6.98201e-05,6.98171e-05,6.98141e-05,6.98166e-05,6.98176e-05,6.98175e-05,6.98171e-05,6.98187e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98196e-05,6.98194e-05,6.98176e-05,6.9816e-05,6.98177e-05,6.98149e-05,6.9818e-05,6.98228e-05,6.98237e-05,6.98181e-05,6.98232e-05,6.9822e-05,6.98222e-05,6.98214e-05,6.98175e-05,6.9818e-05,6.98199e-05,6.98131e-05,6.98192e-05,6.98207e-05,6.98216e-05,6.98212e-05,6.982e-05,6.98216e-05,6.98177e-05,6.98222e-05,6.98236e-05,6.98205e-05,6.98214e-05,6.98154e-05,6.98175e-05,6.98193e-05,6.98151e-05,6.9823e-05,6.98207e-05,6.98187e-05,6.98191e-05,6.98223e-05,6.98239e-05,6.98173e-05,6.98196e-05,6.98192e-05,6.98179e-05,6.98132e-05,6.9822e-05,6.9821e-05,6.98232e-05,6.98196e-05,6.98222e-05,6.98192e-05,6.98212e-05,6.98193e-05,6.98166e-05,6.98221e-05,6.9818e-05,6.98196e-05,6.98173e-05,6.98171e-05,6.98222e-05,6.98252e-05,6.98192e-05,6.98173e-05,6.98195e-05,6.98209e-05,6.98214e-05,6.98157e-05,6.98215e-05,6.98182e-05,6.98209e-05,6.98211e-05,6.9821e-05,6.98178e-05,6.98186e-05,6.98222e-05,6.98199e-05,6.98203e-05,6.98188e-05,6.98186e-05,6.98244e-05,6.98177e-05,6.98205e-05,6.98157e-05,6.98183e-05,6.98208e-05,6.98207e-05,6.9819e-05,6.98222e-05,6.98193e-05,6.98162e-05,6.98187e-05,6.98198e-05,6.98197e-05,6.98193e-05,6.98208e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98232e-05,6.98214e-05,6.98197e-05,6.98215e-05,6.98187e-05,6.98218e-05,6.98266e-05,6.98275e-05,6.98219e-05,6.9827e-05,6.98258e-05,6.9826e-05,6.98252e-05,6.98213e-05,6.98218e-05,6.98237e-05,6.98169e-05,6.9823e-05,6.98245e-05,6.98254e-05,6.98249e-05,6.98237e-05,6.98254e-05,6.98215e-05,6.9826e-05,6.98274e-05,6.98243e-05,6.98252e-05,6.98192e-05,6.98213e-05,6.98231e-05,6.98189e-05,6.98268e-05,6.98245e-05,6.98225e-05,6.98229e-05,6.98261e-05,6.98277e-05,6.98211e-05,6.98234e-05,6.9823e-05,6.98217e-05,6.9817e-05,6.98258e-05,6.98248e-05,6.9827e-05,6.98234e-05,6.9826e-05,6.9823e-05,6.9825e-05,6.98231e-05,6.98204e-05,6.98259e-05,6.98218e-05,6.98234e-05,6.98211e-05,6.98209e-05,6.9826e-05,6.9829e-05,6.98229e-05,6.98211e-05,6.98233e-05,6.98247e-05,6.98252e-05,6.98195e-05,6.98253e-05,6.9822e-05,6.98247e-05,6.98248e-05,6.98248e-05,6.98216e-05,6.98224e-05,6.9826e-05,6.98237e-05,6.98241e-05,6.98226e-05,6.98224e-05,6.98282e-05,6.98215e-05,6.98243e-05,6.98195e-05,6.98221e-05,6.98246e-05,6.98244e-05,6.98228e-05,6.9826e-05,6.98231e-05,6.982e-05,6.98225e-05,6.98235e-05,6.98235e-05,6.98231e-05,6.98246e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98212e-05,6.98196e-05,6.98214e-05,6.98186e-05,6.98217e-05,6.98264e-05,6.98273e-05,6.98218e-05,6.98269e-05,6.98256e-05,6.98259e-05,6.98251e-05,6.98212e-05,6.98217e-05,6.98236e-05,6.98168e-05,6.98229e-05,6.98243e-05,6.98252e-05,6.98248e-05,6.98236e-05,6.98253e-05,6.98214e-05,6.98259e-05,6.98273e-05,6.98242e-05,6.98251e-05,6.98191e-05,6.98211e-05,6.9823e-05,6.98188e-05,6.98266e-05,6.98244e-05,6.98224e-05,6.98227e-05,6.98259e-05,6.98275e-05,6.98209e-05,6.98232e-05,6.98229e-05,6.98216e-05,6.98169e-05,6.98257e-05,6.98246e-05,6.98268e-05,6.98233e-05,6.98258e-05,6.98228e-05,6.98249e-05,6.9823e-05,6.98203e-05,6.98258e-05,6.98216e-05,6.98233e-05,6.9821e-05,6.98208e-05,6.98258e-05,6.98289e-05,6.98228e-05,6.98209e-05,6.98231e-05,6.98245e-05,6.98251e-05,6.98193e-05,6.98252e-05,6.98219e-05,6.98246e-05,6.98247e-05,6.98247e-05,6.98214e-05,6.98223e-05,6.98259e-05,6.98235e-05,6.9824e-05,6.98225e-05,6.98223e-05,6.98281e-05,6.98214e-05,6.98241e-05,6.98193e-05,6.98219e-05,6.98244e-05,6.98243e-05,6.98227e-05,6.98259e-05,6.98229e-05,6.98199e-05,6.98224e-05,6.98234e-05,6.98233e-05,6.98229e-05,6.98245e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98177e-05,6.98195e-05,6.98167e-05,6.98198e-05,6.98246e-05,6.98255e-05,6.98199e-05,6.9825e-05,6.98238e-05,6.9824e-05,6.98232e-05,6.98193e-05,6.98198e-05,6.98217e-05,6.98149e-05,6.9821e-05,6.98225e-05,6.98234e-05,6.98229e-05,6.98217e-05,6.98234e-05,6.98195e-05,6.9824e-05,6.98254e-05,6.98223e-05,6.98232e-05,6.98172e-05,6.98193e-05,6.98211e-05,6.98169e-05,6.98248e-05,6.98225e-05,6.98205e-05,6.98209e-05,6.98241e-05,6.98257e-05,6.98191e-05,6.98214e-05,6.9821e-05,6.98197e-05,6.9815e-05,6.98238e-05,6.98228e-05,6.9825e-05,6.98214e-05,6.9824e-05,6.9821e-05,6.9823e-05,6.98211e-05,6.98184e-05,6.98239e-05,6.98198e-05,6.98214e-05,6.98191e-05,6.98189e-05,6.9824e-05,6.9827e-05,6.98209e-05,6.98191e-05,6.98213e-05,6.98227e-05,6.98232e-05,6.98175e-05,6.98233e-05,6.982e-05,6.98227e-05,6.98229e-05,6.98228e-05,6.98196e-05,6.98204e-05,6.9824e-05,6.98217e-05,6.98221e-05,6.98206e-05,6.98204e-05,6.98262e-05,6.98195e-05,6.98223e-05,6.98175e-05,6.98201e-05,6.98226e-05,6.98224e-05,6.98208e-05,6.9824e-05,6.98211e-05,6.9818e-05,6.98205e-05,6.98215e-05,6.98215e-05,6.98211e-05,6.98226e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98179e-05,6.98151e-05,6.98182e-05,6.98229e-05,6.98239e-05,6.98183e-05,6.98234e-05,6.98221e-05,6.98224e-05,6.98216e-05,6.98177e-05,6.98182e-05,6.98201e-05,6.98133e-05,6.98194e-05,6.98209e-05,6.98218e-05,6.98213e-05,6.98201e-05,6.98218e-05,6.98179e-05,6.98224e-05,6.98238e-05,6.98207e-05,6.98216e-05,6.98156e-05,6.98177e-05,6.98195e-05,6.98153e-05,6.98231e-05,6.98209e-05,6.98189e-05,6.98193e-05,6.98224e-05,6.9824e-05,6.98175e-05,6.98198e-05,6.98194e-05,6.98181e-05,6.98134e-05,6.98222e-05,6.98212e-05,6.98234e-05,6.98198e-05,6.98224e-05,6.98194e-05,6.98214e-05,6.98195e-05,6.98168e-05,6.98223e-05,6.98182e-05,6.98198e-05,6.98175e-05,6.98173e-05,6.98224e-05,6.98254e-05,6.98193e-05,6.98174e-05,6.98196e-05,6.9821e-05,6.98216e-05,6.98159e-05,6.98217e-05,6.98184e-05,6.98211e-05,6.98212e-05,6.98212e-05,6.9818e-05,6.98188e-05,6.98224e-05,6.982e-05,6.98205e-05,6.9819e-05,6.98188e-05,6.98246e-05,6.98179e-05,6.98206e-05,6.98159e-05,6.98184e-05,6.9821e-05,6.98208e-05,6.98192e-05,6.98224e-05,6.98194e-05,6.98164e-05,6.98189e-05,6.98199e-05,6.98198e-05,6.98195e-05,6.9821e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98169e-05,6.982e-05,6.98247e-05,6.98256e-05,6.98201e-05,6.98251e-05,6.98239e-05,6.98241e-05,6.98234e-05,6.98194e-05,6.982e-05,6.98218e-05,6.98151e-05,6.98212e-05,6.98226e-05,6.98235e-05,6.98231e-05,6.98219e-05,6.98236e-05,6.98197e-05,6.98242e-05,6.98256e-05,6.98225e-05,6.98234e-05,6.98174e-05,6.98194e-05,6.98212e-05,6.98171e-05,6.98249e-05,6.98227e-05,6.98207e-05,6.9821e-05,6.98242e-05,6.98258e-05,6.98192e-05,6.98215e-05,6.98212e-05,6.98198e-05,6.98151e-05,6.98239e-05,6.98229e-05,6.98251e-05,6.98216e-05,6.98241e-05,6.98211e-05,6.98232e-05,6.98213e-05,6.98185e-05,6.9824e-05,6.98199e-05,6.98215e-05,6.98193e-05,6.9819e-05,6.98241e-05,6.98272e-05,6.98211e-05,6.98192e-05,6.98214e-05,6.98228e-05,6.98234e-05,6.98176e-05,6.98235e-05,6.98202e-05,6.98228e-05,6.9823e-05,6.9823e-05,6.98197e-05,6.98206e-05,6.98241e-05,6.98218e-05,6.98223e-05,6.98208e-05,6.98205e-05,6.98264e-05,6.98197e-05,6.98224e-05,6.98176e-05,6.98202e-05,6.98227e-05,6.98226e-05,6.9821e-05,6.98241e-05,6.98212e-05,6.98181e-05,6.98206e-05,6.98217e-05,6.98216e-05,6.98212e-05,6.98228e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98172e-05,6.98219e-05,6.98228e-05,6.98173e-05,6.98223e-05,6.98211e-05,6.98214e-05,6.98206e-05,6.98166e-05,6.98172e-05,6.9819e-05,6.98123e-05,6.98184e-05,6.98198e-05,6.98207e-05,6.98203e-05,6.98191e-05,6.98208e-05,6.98169e-05,6.98214e-05,6.98228e-05,6.98197e-05,6.98206e-05,6.98146e-05,6.98166e-05,6.98185e-05,6.98143e-05,6.98221e-05,6.98199e-05,6.98179e-05,6.98182e-05,6.98214e-05,6.9823e-05,6.98164e-05,6.98187e-05,6.98184e-05,6.9817e-05,6.98123e-05,6.98211e-05,6.98201e-05,6.98223e-05,6.98188e-05,6.98213e-05,6.98183e-05,6.98204e-05,6.98185e-05,6.98158e-05,6.98213e-05,6.98171e-05,6.98187e-05,6.98165e-05,6.98162e-05,6.98213e-05,6.98244e-05,6.98183e-05,6.98164e-05,6.98186e-05,6.982e-05,6.98206e-05,6.98148e-05,6.98207e-05,6.98174e-05,6.982e-05,6.98202e-05,6.98202e-05,6.98169e-05,6.98178e-05,6.98213e-05,6.9819e-05,6.98195e-05,6.9818e-05,6.98178e-05,6.98236e-05,6.98169e-05,6.98196e-05,6.98148e-05,6.98174e-05,6.98199e-05,6.98198e-05,6.98182e-05,6.98213e-05,6.98184e-05,6.98153e-05,6.98179e-05,6.98189e-05,6.98188e-05,6.98184e-05,6.982e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9825e-05,6.98259e-05,6.98204e-05,6.98255e-05,6.98242e-05,6.98245e-05,6.98237e-05,6.98197e-05,6.98203e-05,6.98222e-05,6.98154e-05,6.98215e-05,6.98229e-05,6.98238e-05,6.98234e-05,6.98222e-05,6.98239e-05,6.982e-05,6.98245e-05,6.98259e-05,6.98228e-05,6.98237e-05,6.98177e-05,6.98197e-05,6.98216e-05,6.98174e-05,6.98252e-05,6.9823e-05,6.9821e-05,6.98213e-05,6.98245e-05,6.98261e-05,6.98195e-05,6.98218e-05,6.98215e-05,6.98202e-05,6.98155e-05,6.98242e-05,6.98232e-05,6.98254e-05,6.98219e-05,6.98244e-05,6.98214e-05,6.98235e-05,6.98216e-05,6.98189e-05,6.98244e-05,6.98202e-05,6.98219e-05,6.98196e-05,6.98193e-05,6.98244e-05,6.98275e-05,6.98214e-05,6.98195e-05,6.98217e-05,6.98231e-05,6.98237e-05,6.98179e-05,6.98238e-05,6.98205e-05,6.98232e-05,6.98233e-05,6.98233e-05,6.982e-05,6.98209e-05,6.98245e-05,6.98221e-05,6.98226e-05,6.98211e-05,6.98209e-05,6.98267e-05,6.982e-05,6.98227e-05,6.98179e-05,6.98205e-05,6.9823e-05,6.98229e-05,6.98213e-05,6.98245e-05,6.98215e-05,6.98185e-05,6.9821e-05,6.9822e-05,6.98219e-05,6.98215e-05,6.98231e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98307e-05,6.98251e-05,6.98302e-05,6.9829e-05,6.98292e-05,6.98284e-05,6.98245e-05,6.9825e-05,6.98269e-05,6.98201e-05,6.98262e-05,6.98277e-05,6.98286e-05,6.98281e-05,6.9827e-05,6.98286e-05,6.98247e-05,6.98292e-05,6.98306e-05,6.98275e-05,6.98284e-05,6.98224e-05,6.98245e-05,6.98263e-05,6.98221e-05,6.983e-05,6.98277e-05,6.98257e-05,6.98261e-05,6.98293e-05,6.98309e-05,6.98243e-05,6.98266e-05,6.98262e-05,6.98249e-05,6.98202e-05,6.9829e-05,6.9828e-05,6.98302e-05,6.98266e-05,6.98292e-05,6.98262e-05,6.98282e-05,6.98263e-05,6.98236e-05,6.98291e-05,6.9825e-05,6.98266e-05,6.98243e-05,6.98241e-05,6.98292e-05,6.98322e-05,6.98261e-05,6.98243e-05,6.98265e-05,6.98279e-05,6.98284e-05,6.98227e-05,6.98285e-05,6.98252e-05,6.98279e-05,6.98281e-05,6.9828e-05,6.98248e-05,6.98256e-05,6.98292e-05,6.98269e-05,6.98273e-05,6.98258e-05,6.98256e-05,6.98314e-05,6.98247e-05,6.98275e-05,6.98227e-05,6.98253e-05,6.98278e-05,6.98276e-05,6.9826e-05,6.98292e-05,6.98263e-05,6.98232e-05,6.98257e-05,6.98267e-05,6.98267e-05,6.98263e-05,6.98278e-05
